"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAC1",2.26744707460821e-25,0.387782465484629,0.506,0.396,7.63993617318491e-21
"PODXL2",2.34478567583217e-25,0.541945714865333,0.271,0.172,7.90052085614891e-21
"NEUROD6",2.36728367208267e-25,-1.230558152035,0.087,0.161,7.97632560471536e-21
"USP9Y",2.4846937387993e-25,-1.24581370454536,0.052,0.116,8.37192708351038e-21
"NLRP1",3.66198318747609e-25,0.395085243398807,0.439,0.324,1.23386861518819e-20
"APBB1",3.75519009064158e-25,0.467043915185672,0.417,0.307,1.26527374914077e-20
"SSBP3",3.77727651373887e-25,0.404294251192833,0.551,0.439,1.27271554853917e-20
"AC004951.6",4.28669496707208e-25,-1.0098110893999,0.118,0.197,1.44435900220527e-20
"MYO6",4.98104379553636e-25,-0.904191307288019,0.16,0.245,1.67831289646802e-20
"CATSPER2",7.36749865114313e-25,-0.699420353811489,0.265,0.354,2.48240499551617e-20
"RPL35A",7.48979651339899e-25,-0.668039223243823,0.316,0.4,2.52361203722466e-20
"CLTA",7.83355256116232e-25,0.501771551288194,0.314,0.212,2.63943719995803e-20
"ZNF669",1.00359329427494e-24,1.38853453520465,0.067,0.023,3.38150724573e-20
"SHISA4",1.1308055854481e-24,0.809825332712163,0.163,0.09,3.81013633960881e-20
"TMSB4X",1.24547407340742e-24,0.278520808006628,0.807,0.697,4.19650034293897e-20
"SCAND1",1.54273661262151e-24,0.696632149567176,0.167,0.092,5.19809674256692e-20
"GMFB",1.75391342768115e-24,0.557675051897629,0.266,0.171,5.90963590322886e-20
"AC159540.1",1.75929810736617e-24,-0.951350187156053,0.295,0.376,5.92777904295958e-20
"SPINT2",1.88527945224179e-24,0.601767567602213,0.294,0.199,6.35226058638348e-20
"GLUL",1.98753633372063e-24,0.992930926395939,0.103,0.047,6.69680492283831e-20
"GABPB1-AS1",2.01587964730214e-24,-0.687316318691475,0.238,0.331,6.79230488361984e-20
"THRA",2.23793469542102e-24,0.443290442338056,0.393,0.287,7.5404971627516e-20
"COPE",2.32426906997105e-24,0.787959417191794,0.194,0.116,7.83139220436045e-20
"MDM4",2.53493054955875e-24,-0.787761170172266,0.24,0.325,8.54119499368325e-20
"ZMYM3",2.77596524269756e-24,0.36690551804556,0.443,0.323,9.35333728874516e-20
"RPL12",2.79431172918114e-24,-0.899935284955842,0.155,0.236,9.41515394030293e-20
"CNST",2.91324459782761e-24,0.6823107616158,0.226,0.142,9.81588634792034e-20
"B4GAT1",3.05195713364801e-24,0.495930728584675,0.345,0.241,1.02832643661136e-19
"ATP6V1E1",3.09250234363963e-24,0.444853316560873,0.367,0.262,1.04198773966594e-19
"PDZD4",3.45443894616808e-24,0.429526965698931,0.404,0.293,1.16393865852187e-19
"POU2F1",4.21088061702764e-24,-0.892950448833916,0.153,0.237,1.41881411510129e-19
"RPS7",4.59045163576341e-24,-0.781889050788992,0.222,0.308,1.54670677415412e-19
"POU2F2",4.81177612709221e-24,-0.972391791909826,0.133,0.212,1.62127984826245e-19
"SLC25A6",4.88229417186361e-24,0.473218592392639,0.313,0.214,1.64504019826773e-19
"STMN3",4.91695628203097e-24,0.361960233104223,0.516,0.397,1.65671924966751e-19
"NOXA1",7.81568321234241e-24,-0.981290181691372,0.127,0.205,2.63341630156665e-19
"SCAMP5",8.04597562672687e-24,0.347024961999534,0.532,0.414,2.71101102766935e-19
"NAGPA",8.38452108661264e-24,-0.691655132683719,0.285,0.367,2.82508053492326e-19
"HLF",8.97055844251918e-24,0.544787611290294,0.353,0.254,3.02253996162241e-19
"CFAP46",9.65763486221829e-24,-1.30104008813543,0.048,0.108,3.25404349047583e-19
"RPL24",1.06339985034327e-23,-0.631103168043865,0.285,0.373,3.5830194557466e-19
"NGFRAP1",1.09603866267099e-23,0.328004546763534,0.655,0.56,3.69299267000364e-19
"NGB",1.32222466047231e-23,1.18323424098566,0.081,0.032,4.45510377099541e-19
"DDAH1",1.36120543559494e-23,0.567790764489519,0.255,0.165,4.58644559469361e-19
"SCPEP1",1.43551081787273e-23,-0.791616677853233,0.203,0.287,4.83681014974037e-19
"SUMO2",1.49924837065492e-23,0.501682294599819,0.331,0.233,5.05156746008469e-19
"NACA",2.25187376475363e-23,-0.655859503759202,0.237,0.325,7.58746346296088e-19
"ARF1",2.56926584825273e-23,0.351583077016508,0.477,0.364,8.65688434910275e-19
"SCN3B",2.75686763673614e-23,-0.34848368841507,0.626,0.688,9.28898981521876e-19
"CNTN1",3.2249628279367e-23,0.344211170207174,0.514,0.398,1.08661897524499e-18
"PRPS1",3.28993049390228e-23,0.852849845898603,0.141,0.075,1.10850918061543e-18
"RANGAP1",3.73111821255521e-23,0.436906507018024,0.376,0.27,1.25716297053835e-18
"ABHD8",3.95815142977202e-23,0.648888828988407,0.19,0.112,1.33365954274738e-18
"APP",4.04994586558567e-23,0.250795966341632,0.675,0.573,1.36458875995043e-18
"ENO1",4.30412999323295e-23,0.475525264312045,0.36,0.258,1.45023355991991e-18
"SNX3",4.86386939075123e-23,0.609706935936537,0.227,0.144,1.63883215251972e-18
"ENO2",5.18592847898402e-23,0.221812397075575,0.793,0.699,1.74734674170888e-18
"MYT1L",5.49681996531101e-23,0.340050154572568,0.487,0.371,1.85209851911189e-18
"ATP8A1",5.50596967204116e-23,0.363571064658677,0.507,0.394,1.85518142129755e-18
"SNRPN",6.12284458964446e-23,0.310176875133799,0.591,0.478,2.0630312560348e-18
"C16orf13",6.44628734866114e-23,0.470944555088633,0.307,0.208,2.17201205925788e-18
"TLE4",6.81790257262041e-23,0.590453467069629,0.221,0.138,2.29722409281872e-18
"PPP2R4",6.97163955188119e-23,0.479860025379545,0.333,0.233,2.34902423061085e-18
"TOLLIP",8.19241922902825e-23,0.362455465057552,0.481,0.369,2.76035373502878e-18
"RALGDS",9.47011431684961e-23,-0.76049453570744,0.218,0.303,3.19086031791931e-18
"CELF2",9.90328685374569e-23,-0.241590092779446,0.852,0.862,3.33681347250107e-18
"GPRIN1",1.07117482723486e-22,0.87681660711476,0.129,0.067,3.60921646288512e-18
"CALY",1.29384638216056e-22,0.453599008991264,0.319,0.217,4.3594860000518e-18
"FKBP11",1.38519562693796e-22,-1.05742453467602,0.083,0.152,4.66727814540476e-18
"TPGS1",2.31551869189882e-22,1.27495965805734,0.067,0.024,7.80190868048388e-18
"EML6",2.84360714746171e-22,-0.997129949908085,0.116,0.189,9.5812499226575e-18
"CA11",3.36041880947837e-22,0.393804329787814,0.489,0.381,1.13225951366564e-17
"INA",3.42879499137285e-22,0.536121158573485,0.285,0.196,1.15529818439317e-17
"RASD1",3.51888106769232e-22,0.47272190866557,0.295,0.2,1.18565178694825e-17
"EEF1A2",3.65504538412583e-22,0.550333680927763,0.277,0.186,1.23153099172736e-17
"PNMA3",4.31736844173455e-22,-0.523945693437965,0.345,0.432,1.45469412275804e-17
"CRYAB",4.32581271861307e-22,1.00982770120967,0.113,0.056,1.45753933740949e-17
"ACTR1A",4.42621919014515e-22,0.544600338513944,0.259,0.172,1.49137029392751e-17
"PTPRN",4.59598013177558e-22,0.391665234292657,0.45,0.342,1.54856954560046e-17
"DUSP6",4.71867940392844e-22,-1.19300056142089,0.046,0.103,1.58991183835965e-17
"MEG9",4.75010162509924e-22,-1.4896329438353,0.033,0.083,1.60049924156094e-17
"ACOT7",5.07638425911188e-22,0.512039572018951,0.27,0.182,1.71043691226516e-17
"BLCAP",5.13686872127433e-22,0.426697461992524,0.401,0.298,1.73081654694617e-17
"KCNB1",5.72588229942109e-22,-0.54300964129557,0.35,0.432,1.92927878196694e-17
"STIP1",8.460381884304e-22,0.740821326004185,0.164,0.095,2.85064107209739e-17
"ISOC2",8.51835691582151e-22,1.04418764684004,0.105,0.051,2.8701751792169e-17
"SERP2",1.04888142716473e-21,0.597060022759339,0.209,0.131,3.53410108068886e-17
"RPS27A",1.25000522112549e-21,-0.737399196033636,0.212,0.293,4.21176759206023e-17
"MACF1",1.25874123555064e-21,-0.699024686426293,0.404,0.469,4.24120271906432e-17
"SLC9A6",1.26104837881881e-21,0.362335918932523,0.434,0.323,4.2489764075921e-17
"TMEM35",1.55748645697154e-21,0.569839334089796,0.22,0.14,5.24779486811991e-17
"DLGAP1-AS4",1.60174872518471e-21,-1.08985209208814,0.083,0.149,5.39693215463736e-17
"SETD5",1.60617475508834e-21,-0.649912296679269,0.272,0.353,5.41184521979466e-17
"TRIM56",2.04364842961636e-21,1.875177282009,0.041,0.01,6.88586901874938e-17
"RSBN1L",2.11174187579416e-21,-0.674077615268279,0.221,0.306,7.11530307630085e-17
"DNAJC1",2.19291825318556e-21,0.608560652035203,0.154,0.086,7.38881876228343e-17
"FKBP4",2.46847231436523e-21,0.557863761348487,0.223,0.142,8.31727061602219e-17
"NAPB",2.78218439198457e-21,0.273802979061054,0.617,0.507,9.3742920903528e-17
"RASAL2",2.8047730437916e-21,-0.52418502879898,0.427,0.492,9.45040229375142e-17
"CPE",3.24088314301543e-21,0.332419491176707,0.467,0.358,1.09198316620762e-16
"PWAR6",3.31811978269857e-21,-0.291638042894812,0.743,0.769,1.11800727958246e-16
"MAPK8IP1",3.3440701603777e-21,0.496645130122204,0.269,0.181,1.12675099983766e-16
"HPCAL1",3.79321946061822e-21,0.729430116941486,0.216,0.14,1.2780873650607e-16
"DANT2",4.1031086617749e-21,-1.11724318664244,0.087,0.152,1.38250143249843e-16
"FAM133B",4.33753344117548e-21,-0.649920008697741,0.262,0.343,1.46148851766967e-16
"CSRNP3",5.01675020428272e-21,0.324767812997506,0.537,0.426,1.69034381383102e-16
"EPT1",5.8745188324764e-21,0.608221302569242,0.212,0.135,1.9793603754146e-16
"RPS26",5.99559679485191e-21,-0.836909445194012,0.173,0.248,2.0201563840574e-16
"ATP5G3",6.2251800361974e-21,0.545846856963455,0.248,0.166,2.09751216139635e-16
"MYCBP2",6.69735270021249e-21,-0.389106758631061,0.585,0.641,2.2566060188096e-16
"PRELP",7.44663448975565e-21,1.52797790920289,0.046,0.013,2.50906902497827e-16
"PDE1A",7.59122937730697e-21,0.499799901062162,0.31,0.221,2.55778882638981e-16
"NDN",7.62135129463807e-21,0.892955801542503,0.103,0.05,2.56793810521535e-16
"TNRC6A",9.22742367679476e-21,-0.468148502171742,0.475,0.543,3.10908813365923e-16
"RUNX1T1",9.80498044283239e-21,-0.470792071523743,0.447,0.522,3.30369011040794e-16
"TGFBR3L",1.01213633287412e-20,0.536362315556074,0.175,0.102,3.41029215998606e-16
"MLH3",1.14408525971183e-20,-0.802603732205468,0.168,0.244,3.85488087407302e-16
"SYNPR",1.15864956763381e-20,0.697576738135411,0.184,0.113,3.90395385318537e-16
"MBOAT7",1.21256991857593e-20,0.435138232154724,0.332,0.237,4.08563308364972e-16
"PHC1",1.262582420769e-20,-1.02018547028387,0.098,0.165,4.25414520853905e-16
"TUBB4B",1.34819802467638e-20,0.413029376339934,0.373,0.276,4.54261842434459e-16
"ANKRD12",1.5217515892998e-20,-0.501592939462113,0.447,0.516,5.12738980498675e-16
"SPRYD3",1.58566266225402e-20,0.458336094752313,0.32,0.228,5.34273177419871e-16
"SNTG1",1.91302981554884e-20,-0.686159864897519,0.259,0.335,6.44576266051025e-16
"RPS27",2.14526698025919e-20,-0.474387475444637,0.517,0.558,7.22826256328533e-16
"OGFRL1",2.48223087057412e-20,0.526029910214894,0.252,0.168,8.36362869531245e-16
"BX255923.3",2.7337075999113e-20,-1.25687537924332,0.052,0.108,9.21095438714113e-16
"NUCKS1",2.82578730667926e-20,0.322584888976945,0.654,0.551,9.5212077511251e-16
"VWA5B2",3.35749370913562e-20,-0.921215188607648,0.116,0.186,1.13127393035616e-15
"MAPK8IP2",3.93531374681673e-20,0.436743010218834,0.422,0.325,1.32596461385243e-15
"MIR137HG",4.20939223810825e-20,-1.11689656215384,0.103,0.169,1.41831262070819e-15
"MAF1",4.56675919365842e-20,0.771974642323455,0.132,0.072,1.53872384271127e-15
"ACVR1B",4.66635320549916e-20,0.584417589834721,0.238,0.158,1.57228104906089e-15
"MTRNR2L12",4.72064777508279e-20,-1.39894792893432,0.063,0.12,1.5905750613364e-15
"KIF3C",4.75707856293646e-20,0.403639411926453,0.38,0.284,1.60285005099581e-15
"PRKAR2B",5.24568464464587e-20,0.480633117274009,0.293,0.206,1.76748098416698e-15
"IGFBP5",6.71418142051903e-20,0.653363914977038,0.2,0.126,2.26227628782968e-15
"RAB3C",6.75194759104435e-20,0.49506398702451,0.302,0.213,2.27500122132648e-15
"NCS1",6.87029405768588e-20,0.395270058548399,0.373,0.276,2.31487687979668e-15
"NDUFAF3",6.88954679165327e-20,0.612884534709183,0.162,0.095,2.32136389597965e-15
"GAS7",7.00997421172031e-20,0.313046078615541,0.67,0.577,2.36194071089704e-15
"ZNF493",7.23883704920978e-20,-0.766165221750864,0.202,0.277,2.43905375536074e-15
"GPX4",7.90567817926337e-20,0.36384020124141,0.445,0.341,2.663739205721e-15
"AKAP6",8.97255804227593e-20,-0.589421336779021,0.318,0.392,3.02321370676445e-15
"LENG8",1.02204459282357e-19,-0.576852845869919,0.344,0.413,3.44367705105975e-15
"GPM6A",1.0606601516713e-19,0.166183943620686,0.908,0.871,3.57378831504127e-15
"CANX",1.10709087861409e-19,0.514593426054921,0.288,0.202,3.73023200640232e-15
"PRDM2",1.18442103651958e-19,-0.587141013686325,0.296,0.371,3.99078824044908e-15
"CYC1",1.37178538714804e-19,0.674469980888023,0.151,0.088,4.6220936834566e-15
"PFN1",1.38766594064284e-19,0.644754462599023,0.138,0.077,4.67560162040198e-15
"GRIN1",1.44901841059989e-19,0.178206877813139,0.909,0.768,4.88232263267528e-15
"SCN2B",1.50288998286085e-19,0.503745481062988,0.259,0.176,5.06383750825136e-15
"PKIA",1.53962289196751e-19,0.557315390755067,0.203,0.129,5.18760537219534e-15
"NAA38",1.66505161321887e-19,0.562926898711231,0.199,0.128,5.61022490557964e-15
"FABP3",1.78885175780544e-19,0.665318799680444,0.166,0.1,6.02735711274965e-15
"DEAF1",1.80795137463e-19,0.521673572604981,0.257,0.174,6.09171136167832e-15
"DGCR6L",1.87285271707114e-19,0.670336947608153,0.158,0.094,6.3103899448995e-15
"MMP24-AS1",2.05600087363791e-19,0.501482790422639,0.204,0.128,6.92748934363559e-15
"ACTN1",2.06572413548257e-19,-0.461965214663591,0.417,0.491,6.96025090209496e-15
"MSMO1",2.18695020517211e-19,0.553267249249245,0.241,0.164,7.36871002130692e-15
"FBXO22",2.38727085263473e-19,-0.781977871496889,0.143,0.214,8.04367041086745e-15
"HIC2",2.53392354666888e-19,-0.96367798075968,0.11,0.176,8.53780199814613e-15
"COX5B",2.78921821582741e-19,0.378492519095783,0.419,0.325,9.39799185640886e-15
"KMT2C",2.82215529226416e-19,-0.642931256332103,0.287,0.363,9.50897004175486e-15
"FAM153B",3.00795014425224e-19,-0.692114648394658,0.253,0.325,1.01349872160435e-14
"MDH2",3.2191867636192e-19,0.653909923352431,0.167,0.101,1.08467278813385e-14
"MACROD1",3.2886256765859e-19,1.23822564205697,0.06,0.022,1.10806953546885e-14
"BTG1",3.35576597009856e-19,0.600632625273763,0.175,0.107,1.13069178596501e-14
"COX5A",3.43279244376671e-19,0.708610833848131,0.145,0.084,1.15664508600275e-14
"FASN",3.58243939778509e-19,0.519364960495738,0.234,0.155,1.20706713068971e-14
"UBE2E2",3.68128784418717e-19,0.547933586271737,0.198,0.126,1.24037312622042e-14
"NENF",4.3466145428264e-19,0.717116980313098,0.14,0.08,1.46454830405993e-14
"NDUFB11",5.37530481986903e-19,0.645294657229343,0.179,0.111,1.81115520600667e-14
"ARL6IP5",6.25450163789151e-19,0.391518917766899,0.356,0.265,2.10739178187117e-14
"TPPP",6.38370422988871e-19,0.308784212373719,0.484,0.374,2.1509253032187e-14
"SKP1",6.60488750242677e-19,0.348988543563928,0.435,0.339,2.22545079506768e-14
"EDF1",8.73237134713873e-19,0.421135214317246,0.364,0.273,2.94228520170492e-14
"DNAJA1",8.92741730845457e-19,0.541404831961885,0.235,0.158,3.00800398791068e-14
"BNIP3",9.09903134015471e-19,0.40928032249901,0.337,0.247,3.06582761975173e-14
"ZEB2",1.13889060535304e-18,-0.529657184014394,0.354,0.422,3.83737800567653e-14
"EPN1",1.16720156628967e-18,0.504339864992372,0.237,0.16,3.93276895745642e-14
"LAMTOR1",1.16958812736782e-18,0.733794115515284,0.138,0.08,3.94081023635314e-14
"EFR3A",1.22748175427594e-18,0.441603143251942,0.312,0.224,4.13587702285737e-14
"PNN",1.4042294369865e-18,-0.853245985886561,0.204,0.275,4.73141066498232e-14
"FUS",1.42500072018467e-18,-0.496049705475655,0.383,0.455,4.80139742659023e-14
"DNAJC6",1.44305113605111e-18,0.418258499197716,0.354,0.263,4.8622164978106e-14
"NEMF",1.58123939550972e-18,-0.615471093971384,0.309,0.384,5.32782801923045e-14
"GPM6B",1.63235423155706e-18,-0.398075490460185,0.544,0.595,5.50005434780837e-14
"PPP2CA",1.74187236316588e-18,0.433531004836433,0.314,0.224,5.86906474045113e-14
"MT2A",1.76554584655714e-18,0.998826087077188,0.074,0.032,5.94883017538963e-14
"ZKSCAN1",2.07757108891742e-18,-0.616168183145785,0.247,0.321,7.00016802699835e-14
"LINC01252",2.09413276880978e-18,-0.910198474199799,0.105,0.169,7.05597095122766e-14
"RB1CC1",2.14719511618753e-18,-0.72487854688542,0.228,0.3,7.23475922448228e-14
"RPL10",2.16947648224323e-18,-0.588519886070235,0.339,0.406,7.30983405927035e-14
"C6orf62",2.20607881761404e-18,-0.578086493947475,0.263,0.34,7.43316196806873e-14
"PKDCC",2.25714576523076e-18,-0.895448640089492,0.129,0.195,7.60522694136852e-14
"NEIL1",2.41406077209832e-18,-0.769310763090609,0.18,0.25,8.13393636550809e-14
"SLC25A37",2.46815676362069e-18,-0.53712624909292,0.293,0.369,8.31620739934354e-14
"NAP1L2",2.51783394489187e-18,0.355561573314926,0.359,0.266,8.48358969391868e-14
"EIF5A",2.55543204183706e-18,0.521608043256011,0.246,0.17,8.6102727217658e-14
"SOD1",2.66779064838351e-18,0.347561949405298,0.399,0.306,8.98885381066341e-14
"RPS2",2.76730198654728e-18,0.333236382545516,0.415,0.321,9.32414731347241e-14
"SBK1",2.78104496520011e-18,-1.22077458754319,0.046,0.096,9.37045290574525e-14
"ARPC1A",3.03043718787245e-18,0.618314292130935,0.169,0.104,1.02107550608174e-13
"ATP6V0E2",3.26649895879347e-18,0.37124166462155,0.36,0.269,1.10061415917587e-13
"FAM208B",3.41056909612478e-18,-0.943253842003873,0.108,0.171,1.14915715124828e-13
"MTR",3.8558873701437e-18,-1.01381335904571,0.127,0.191,1.29920269049622e-13
"COX8A",3.86959308130122e-18,0.542381513210204,0.223,0.15,1.30382069281363e-13
"SLC25A29",4.04456705564137e-18,-0.78336238017008,0.156,0.226,1.3627764237278e-13
"CAPZA2",4.29927548694365e-18,0.432686501050399,0.326,0.237,1.44859788257079e-13
"TAF1D",4.37038558954153e-18,-0.323020740518944,0.59,0.645,1.47255772054012e-13
"AGAP3",4.38493229711967e-18,0.282698924185182,0.441,0.336,1.4774590881915e-13
"PIK3C3",4.44639837571773e-18,-0.717913773380598,0.164,0.235,1.49816946871433e-13
"MAGI1",4.5353479088727e-18,-0.574045492603626,0.257,0.333,1.52814012441557e-13
"UBA1",4.56355795173398e-18,0.433432431536319,0.275,0.193,1.53764521625725e-13
"AGBL4",4.65433541276073e-18,-1.10932161937708,0.052,0.104,1.5682317739756e-13
"PCDH9-AS1",5.23364224962668e-18,2.08370544403919,0.033,0.008,1.76342341958921e-13
"FRA10AC1",5.88359016873956e-18,-0.786372324071765,0.138,0.206,1.98241687145511e-13
"UQCR11",6.04124095253046e-18,0.447176763069083,0.302,0.22,2.03553572654561e-13
"SLITRK2",6.27617812723901e-18,-1.19155821051657,0.045,0.093,2.11469545819191e-13
"RBX1",6.51002994225722e-18,0.406238789653781,0.34,0.25,2.19348948874415e-13
"AL354822.1",6.58818850559056e-18,2.11273721745389,0.029,0.006,2.21982423507368e-13
"DHCR24",6.7067666677099e-18,0.377097865727738,0.319,0.232,2.25977796101818e-13
"TPRG1L",6.94659008830511e-18,0.478876115951517,0.248,0.171,2.34058406435352e-13
"PCMT1",7.7858375160561e-18,0.454935437149625,0.309,0.226,2.62336009265994e-13
"GUCY1B3",8.25638391656994e-18,0.387059160335889,0.342,0.251,2.78190599684908e-13
"ASAP1",8.34403227895906e-18,-0.591245912285042,0.219,0.293,2.81143823607246e-13
"FRMD4A",8.62184034337709e-18,-0.623203982935744,0.267,0.337,2.90504288529748e-13
"UBE2M",8.66649159657891e-18,0.443415573362974,0.265,0.184,2.9200876785513e-13
"CAMKV",8.69854900850699e-18,0.281683309352577,0.493,0.392,2.93088910292635e-13
"NAV2",8.84686993330299e-18,-0.781776422450514,0.126,0.194,2.98086435532711e-13
"BEX4",8.89155139975601e-18,0.354981102450241,0.385,0.294,2.99591932863379e-13
"KNOP1",9.96295381548508e-18,0.478749389151102,0.277,0.197,3.35691765858954e-13
"HMGCR",1.0481576864574e-17,0.384432197344095,0.375,0.283,3.53166250874957e-13
"PRDX1",1.15109403678986e-17,0.561638596265411,0.219,0.147,3.87849624755974e-13
"DNMT3A",1.15672751065743e-17,-0.828628711459243,0.123,0.189,3.89747767440913e-13
"NRXN2",1.15780053479282e-17,0.351509325450923,0.482,0.384,3.90109312193093e-13
"MLIP",1.22694122582651e-17,-1.12521393503894,0.077,0.133,4.13405576629983e-13
"PTGES3",1.26456356198858e-17,0.44617317186502,0.236,0.161,4.26082046576434e-13
"MTCH1",1.437459866345e-17,0.319897815274024,0.509,0.416,4.84337727366284e-13
"AMPH",1.52879432704551e-17,0.375529225445119,0.329,0.243,5.15111960554716e-13
"TSC1",1.58904541649001e-17,-0.832347778545028,0.147,0.213,5.35412962632144e-13
"RPL37",1.64299993802363e-17,-0.543530530051857,0.296,0.37,5.53592399117683e-13
"GAMT",1.7050241188866e-17,0.666998273882097,0.142,0.084,5.74490826617652e-13
"PEF1",1.81194612502927e-17,0.683617594575789,0.16,0.099,6.10517127367364e-13
"LINC00473",1.83827548527715e-17,-2.03122749399699,0.011,0.043,6.19388542009283e-13
"NCEH1",1.92818531035333e-17,0.386312570106713,0.302,0.217,6.49682758470452e-13
"RP11-701H24.9",2.01166926180899e-17,0.498963746286305,0.236,0.161,6.7781184107392e-13
"CIRBP",2.02399825550561e-17,-0.443606104703148,0.369,0.446,6.8196597221006e-13
"NMT1",2.07845544096977e-17,0.354185525049595,0.384,0.29,7.00314776280353e-13
"MZT2B",2.11910850560345e-17,0.369494635721502,0.308,0.221,7.14012419878026e-13
"SPOCK2",2.18680087895015e-17,0.383930726636592,0.365,0.278,7.36820688153463e-13
"SSU72",2.32022218369811e-17,0.432536792455182,0.286,0.203,7.81775662575242e-13
