"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"OFD1",0.827397843867476,-0.268357749682766,0.192,0.209,1
"ATP5G2",0.827575894992074,0.289419075093378,0.342,0.338,1
"PDXDC1",0.827965101886819,0.220879468499411,0.219,0.216,1
"PPP1R12C",0.827974594115302,0.222346457005384,0.178,0.173,1
"FAM219B",0.828264144243002,0.120600485462332,0.233,0.259,1
"RP11-798M19.6",0.828471695870594,0.271810698047074,0.123,0.115,1
"LAMTOR3",0.828923319630161,0.219851398958908,0.068,0.079,1
"GRHPR",0.829156184866202,-0.354906106809792,0.137,0.144,1
"PITRM1",0.829156184866202,-0.213215414077645,0.137,0.144,1
"CNIH4",0.829511902083641,0.354312074124873,0.055,0.065,1
